	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.9674556213017751
1	-1	-1	0.965483234714004
2	-1	-1	0.9437869822485208
3	-1	-1	0.9694280078895464
4	-1	-1	0.9129554655870444
5	-1	-1	0.9821052631578947
6	-1	-1	0.9463157894736842
7	-1	-1	0.9073684210526316
8	-1	-1	0.9378947368421052
9	-1	-1	0.9463157894736842
10	-1	-1	0.8944773175542406
11	-1	-1	0.9595660749506905
12	-1	-1	0.9487179487179487
13	-1	-1	0.9881656804733728
14	-1	-1	0.9331983805668016
15	-1	-1	0.9305263157894738
16	-1	-1	0.9610526315789474
17	-1	-1	0.9189473684210525
18	-1	-1	0.92
19	-1	-1	0.9210526315789473
20	-1	-1	0.9112426035502958
21	-1	-1	0.9072978303747534
22	-1	-1	0.9142011834319526
23	-1	-1	0.9467455621301775
24	-1	-1	0.9230769230769231
25	-1	-1	0.9221052631578947
26	-1	-1	0.9252631578947368
27	-1	-1	0.9494736842105264
28	-1	-1	0.9905263157894737
29	-1	-1	0.9610526315789474
30	-1	-1	0.9566074950690335
31	-1	-1	0.9526627218934911
32	-1	-1	0.903353057199211
33	-1	-1	0.928007889546351
34	-1	-1	0.965587044534413
35	-1	-1	0.9821052631578948
36	-1	-1	0.9263157894736842
37	-1	-1	0.968421052631579
38	-1	-1	0.8705263157894737
39	-1	-1	0.9873684210526316
40	-1	-1	0.9477317554240632
41	-1	-1	0.9773175542406312
42	-1	-1	0.8944773175542406
43	-1	-1	0.9674556213017752
44	-1	-1	0.9848178137651822
45	-1	-1	0.94
46	-1	-1	0.9252631578947369
47	-1	-1	0.9757894736842105
48	-1	-1	0.9431578947368421
49	-1	-1	0.9873684210526316
50	-1	-1	0.8678500986193294
51	-1	-1	0.8994082840236687
52	-1	-1	0.9280078895463512
53	-1	-1	0.8905325443786982
54	-1	-1	0.9433198380566802
55	-1	-1	0.9589473684210525
56	-1	-1	0.9736842105263157
57	-1	-1	0.9642105263157895
58	-1	-1	0.9389473684210526
59	-1	-1	0.9610526315789474
60	-1	-1	0.8757396449704141
61	-1	-1	0.9467455621301775
62	-1	-1	0.9694280078895463
63	-1	-1	0.9524291497975709
64	-1	-1	0.9349112426035503
65	-1	-1	0.9515789473684211
66	-1	-1	0.9326315789473685
67	-1	-1	0.9178947368421052
68	-1	-1	0.9210526315789473
69	-1	-1	0.9157894736842105
70	-1	-1	0.9487179487179488
71	-1	-1	0.9132149901380671
72	-1	-1	0.9536489151873768
73	-1	-1	0.952662721893491
74	-1	-1	0.9433198380566802
75	-1	-1	0.911578947368421
76	-1	-1	0.9557894736842105
77	-1	-1	0.9368421052631579
78	-1	-1	0.9926315789473684
79	-1	-1	0.9273684210526316
80	-1	-1	0.9566074950690335
81	-1	-1	0.9506903353057199
82	-1	-1	0.9349112426035502
83	-1	-1	0.9463562753036436
84	-1	-1	0.9418145956607495
85	-1	-1	0.9294736842105263
86	-1	-1	0.9536842105263158
87	-1	-1	0.9347368421052632
88	-1	-1	0.911578947368421
89	-1	-1	0.9168421052631579
90	-1	-1	0.9398422090729783
91	-1	-1	0.9684418145956607
92	-1	-1	0.9112426035502958
93	-1	-1	0.9783037475345168
94	-1	-1	0.9190283400809717
95	-1	-1	0.9663157894736841
96	-1	-1	0.9663157894736842
97	-1	-1	0.9410526315789474
98	-1	-1	0.9052631578947368
99	-1	-1	0.9221052631578948
100	-1	-1	0.9506903353057199
101	-1	-1	0.9556213017751479
102	-1	-1	0.9536489151873767
103	-1	-1	0.97165991902834
104	-1	-1	0.9270216962524654
105	-1	-1	0.9410526315789474
106	-1	-1	0.9663157894736842
107	-1	-1	0.9705263157894737
108	-1	-1	0.9621052631578948
109	-1	-1	0.9515789473684211
110	-1	-1	0.9447731755424064
111	-1	-1	0.9467455621301775
112	-1	-1	0.9092702169625246
113	-1	-1	0.9615384615384615
114	-1	-1	0.9763313609467456
115	-1	-1	0.971578947368421
116	-1	-1	0.936842105263158
117	-1	-1	0.9526315789473685
118	-1	-1	0.9178947368421053
119	-1	-1	0.9536842105263158
120	-1	-1	0.9654832347140039
121	-1	-1	0.965483234714004
122	-1	-1	0.9289940828402367
123	-1	-1	0.9423076923076923
124	-1	-1	0.9506903353057199
125	-1	-1	0.9242105263157895
126	-1	-1	0.9589473684210527
127	-1	-1	0.9378947368421053
128	-1	-1	0.9568421052631579
129	-1	-1	0.9242105263157895
130	-1	-1	0.9921104536489151
131	-1	-1	0.9585798816568047
132	-1	-1	0.8915187376725837
133	-1	-1	0.9261133603238866
134	-1	-1	0.9625246548323472
135	-1	-1	0.9189473684210527
136	-1	-1	0.9494736842105262
137	-1	-1	0.9673684210526317
138	-1	-1	0.891578947368421
139	-1	-1	0.9673684210526317
140	-1	-1	0.960552268244576
141	-1	-1	0.9654832347140039
142	-1	-1	0.9635108481262328
143	-1	-1	0.9665991902834008
144	-1	-1	0.9299802761341224
145	-1	-1	0.96
146	-1	-1	0.9347368421052632
147	-1	-1	0.9926315789473684
148	-1	-1	0.9778947368421054
149	-1	-1	0.9536842105263158
150	-1	-1	0.9043392504930966
151	-1	-1	0.960552268244576
152	-1	-1	0.9792899408284024
153	-1	-1	0.9349112426035503
154	-1	-1	0.9412955465587045
155	-1	-1	0.9210526315789475
156	-1	-1	0.9547368421052632
157	-1	-1	0.9589473684210527
158	-1	-1	0.9736842105263158
159	-1	-1	0.9252631578947369
160	-1	-1	0.9644970414201184
161	-1	-1	0.9477317554240632
162	-1	-1	0.9635108481262328
163	-1	-1	0.97534516765286
164	-1	-1	0.909919028340081
165	-1	-1	0.9389473684210526
166	-1	-1	0.9389473684210526
167	-1	-1	0.8978947368421052
168	-1	-1	0.9578947368421051
169	-1	-1	0.94
170	-1	-1	0.9516765285996055
171	-1	-1	0.9516765285996055
172	-1	-1	0.930966469428008
173	-1	-1	0.9181459566074951
174	-1	-1	0.9504048582995951
175	-1	-1	0.9357894736842105
176	-1	-1	0.9421052631578948
177	-1	-1	0.9526315789473685
178	-1	-1	0.9673684210526315
179	-1	-1	0.9410526315789474
180	-1	-1	0.960552268244576
181	-1	-1	0.9585798816568047
182	-1	-1	0.985207100591716
183	-1	-1	0.9487179487179487
184	-1	-1	0.9493927125506073
185	-1	-1	0.9494736842105264
186	-1	-1	0.9294736842105262
187	-1	-1	0.9252631578947369
188	-1	-1	0.8989473684210527
189	-1	-1	0.908421052631579
190	-1	-1	0.9092702169625246
191	-1	-1	0.9329388560157791
192	-1	-1	0.9132149901380671
