	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.8703703703703705
1	-1	-1	1.0
2	-1	-1	1.0
3	-1	-1	0.9814814814814814
4	-1	-1	0.962962962962963
5	-1	-1	1.0
6	-1	-1	0.9814814814814814
7	-1	-1	0.9814814814814814
8	-1	-1	1.0
9	-1	-1	1.0
10	-1	-1	1.0
11	-1	-1	1.0
12	-1	-1	1.0
13	-1	-1	0.925925925925926
14	-1	-1	1.0
15	-1	-1	0.9629629629629629
16	-1	-1	1.0
17	-1	-1	0.9814814814814814
18	-1	-1	0.975
19	-1	-1	1.0
20	-1	-1	0.9814814814814814
21	-1	-1	1.0
22	-1	-1	0.962962962962963
23	-1	-1	1.0
24	-1	-1	1.0
25	-1	-1	0.9444444444444444
26	-1	-1	0.9629629629629629
27	-1	-1	1.0
28	-1	-1	0.95
29	-1	-1	1.0
30	-1	-1	0.9629629629629629
31	-1	-1	1.0
32	-1	-1	1.0
33	-1	-1	1.0
34	-1	-1	0.9074074074074074
35	-1	-1	1.0
36	-1	-1	1.0
37	-1	-1	1.0
38	-1	-1	1.0
39	-1	-1	1.0
40	-1	-1	1.0
41	-1	-1	1.0
42	-1	-1	0.962962962962963
43	-1	-1	1.0
44	-1	-1	1.0
45	-1	-1	0.9814814814814814
46	-1	-1	0.9814814814814814
47	-1	-1	1.0
48	-1	-1	0.95
49	-1	-1	0.875
50	-1	-1	1.0
51	-1	-1	1.0
52	-1	-1	1.0
53	-1	-1	0.9814814814814814
54	-1	-1	0.9814814814814814
55	-1	-1	1.0
56	-1	-1	1.0
57	-1	-1	0.962962962962963
58	-1	-1	1.0
59	-1	-1	1.0
60	-1	-1	0.962962962962963
61	-1	-1	1.0
62	-1	-1	1.0
63	-1	-1	0.962962962962963
64	-1	-1	1.0
65	-1	-1	1.0
66	-1	-1	0.9074074074074073
67	-1	-1	0.9814814814814814
68	-1	-1	0.95
69	-1	-1	1.0
70	-1	-1	1.0
71	-1	-1	1.0
72	-1	-1	1.0
73	-1	-1	1.0
74	-1	-1	1.0
75	-1	-1	0.9259259259259259
76	-1	-1	1.0
77	-1	-1	0.962962962962963
78	-1	-1	0.95
79	-1	-1	1.0
80	-1	-1	0.962962962962963
81	-1	-1	1.0
82	-1	-1	1.0
83	-1	-1	1.0
84	-1	-1	0.9814814814814814
85	-1	-1	1.0
86	-1	-1	0.9814814814814814
87	-1	-1	1.0
88	-1	-1	0.85
89	-1	-1	0.975
90	-1	-1	1.0
91	-1	-1	0.962962962962963
92	-1	-1	1.0
93	-1	-1	0.9259259259259259
94	-1	-1	0.9074074074074073
95	-1	-1	1.0
96	-1	-1	1.0
97	-1	-1	0.9814814814814814
98	-1	-1	1.0
99	-1	-1	1.0
