C1ORF228,9,9,9,9,0,9,9,0,9
C1ORF43,11,11,11,11,0,11,11,0,11
C1ORF50,13,13,13,13,0,13,13,0,13
C1ORF52,13,13,13,13,0,13,13,0,13
C1ORF53,10,10,10,10,0,10,10,0,10
C1ORF54,11,11,11,11,0,11,11,0,11
C1ORF56,13,13,13,13,0,13,13,0,13
C1ORF68,3,3,3,3,0,3,3,0,3
C1ORF74,11,11,11,11,0,11,11,0,11
C1ORF94,10,10,10,10,0,10,10,0,10
C1QA,32,32,32,32,0,32,32,0,32
C1QB,25,25,25,25,0,25,25,0,25
C1QBP,25,25,25,25,0,25,25,0,25
C1QC,28,28,28,28,0,28,28,0,28
C1QL1,16,16,16,16,0,16,16,0,16
C1QL3,16,16,16,16,0,16,16,0,16
C1QL3A,11,11,11,11,0,11,11,0,11
C1QL3B,11,11,11,11,0,11,11,0,11
C1QL4,13,13,13,13,0,13,13,0,13
C1QTNF1,16,16,16,16,0,16,16,0,16
C1QTNF1-AS1,1,1,1,1,0,1,1,0,1
C1QTNF12,17,17,17,17,0,17,17,0,17
C1QTNF2,12,12,12,12,0,12,12,0,12
C1QTNF3,12,12,12,12,0,12,12,0,12
C1QTNF3-AMACR,1,1,1,1,0,1,1,0,1
C1QTNF4,23,23,23,23,0,23,23,0,23
C1QTNF5,16,16,16,16,0,16,16,0,16
C1QTNF6,14,14,14,14,0,14,14,0,14
C1QTNF7,14,14,14,14,0,14,14,0,14
C1QTNF8,14,14,14,14,0,14,14,0,14
C1QTNF9,10,10,10,10,0,10,10,0,10
C1R,19,19,19,19,0,19,19,0,19
C1RA,3,3,3,3,0,3,3,0,3
C1RB,1,1,1,1,0,1,1,0,1
C1RL,20,20,20,20,0,20,20,0,20
C1RL-AS1,4,4,4,4,0,4,4,0,4
C1S,20,20,20,20,0,20,20,0,20
C1S1,1,1,1,1,0,1,1,0,1
C1S2,1,1,1,1,0,1,1,0,1
C2,25,25,25,25,0,25,25,0,25
C20H16ORF89,1,1,1,1,0,1,1,0,1
C20H5ORF49,1,1,1,1,0,1,1,0,1
C20ORF141,9,9,9,9,0,9,9,0,9
C20ORF144,10,10,10,10,0,10,10,0,10
C20ORF173,9,9,9,9,0,9,9,0,9
C20ORF181,4,4,4,4,0,4,4,0,4
C20ORF194,13,13,13,13,0,13,13,0,13
C20ORF197,10,10,10,10,0,10,10,0,10
C20ORF203,9,9,9,9,0,9,9,0,9
C20ORF204,8,8,8,8,0,8,8,0,8
C20ORF27,10,10,10,10,0,10,10,0,10
C20ORF85,4,4,4,4,0,4,4,0,4
C21H15ORF39,1,1,1,1,0,1,1,0,1
C21ORF58,10,10,10,10,0,10,10,0,10
C21ORF62-AS1,1,1,1,1,0,1,1,0,1
C21ORF91,14,14,14,14,0,14,14,0,14
C22ORF23,2,2,2,2,0,2,2,0,2
C22ORF34,9,9,9,9,0,9,9,0,9
C22ORF39,11,11,11,11,0,11,11,0,11
C22ORF42,9,9,9,9,0,9,9,0,9
C22ORF46,2,2,2,2,0,2,2,0,2
C23H6ORF89,1,1,1,1,0,1,1,0,1
C24D10.2,1,1,1,1,0,1,1,0,1
C24H12.2,1,1,1,1,0,1,1,0,1
C25A8.5,1,1,1,1,0,1,1,0,1
C25F9.11,1,1,1,1,0,1,1,0,1
C26B9.3,1,1,1,1,0,1,1,0,1
C27A7.2,1,1,1,1,0,1,1,0,1
C27B7.6,1,1,1,1,0,1,1,0,1
C27D6.3,1,1,1,1,0,1,1,0,1
C27D8.1,1,1,1,1,0,1,1,0,1
C27D8.2,1,1,1,1,0,1,1,0,1
C28C12.11,1,1,1,1,0,1,1,0,1
C28D4.4,1,1,1,1,0,1,1,0,1
C28D4.7,1,1,1,1,0,1,1,0,1
C28H8.5,1,1,1,1,0,1,1,0,1
C29E4.14,1,1,1,1,0,1,1,0,1
C29F3.3,1,1,1,1,0,1,1,0,1
C29F7.2,1,1,1,1,0,1,1,0,1
C2CD2,17,17,17,17,0,17,17,0,17
C2CD2L,14,14,14,14,0,14,14,0,14
C2CD3,11,11,11,11,0,11,11,0,11
C2CD4A,3,3,3,3,0,3,3,0,3
C2CD4B,3,3,3,3,0,3,3,0,3
C2CD4C,13,13,13,13,0,13,13,0,13
C2CD4D,1,1,1,1,0,1,1,0,1
C2CD5,12,12,12,12,0,12,12,0,12
C2ORF15,10,10,10,10,0,10,10,0,10
C2ORF27A,10,10,10,10,0,10,10,0,10
C2ORF42,2,2,2,2,0,2,2,0,2
C2ORF49,11,11,11,11,0,11,11,0,11
C2ORF50,9,9,9,9,0,9,9,0,9
C2ORF66,4,4,4,4,0,4,4,0,4
C2ORF68,11,11,11,11,0,11,11,0,11
C2ORF69,9,9,9,9,0,9,9,0,9
C2ORF72,10,10,10,10,0,10,10,0,10
C2ORF74,11,11,11,11,0,11,11,0,11
C2ORF76,12,12,12,12,0,12,12,0,12
C2ORF80,9,9,9,9,0,9,9,0,9
C2ORF81,9,9,9,9,0,9,9,0,9
C2ORF88,12,12,12,12,0,12,12,0,12
C2ORF92,13,13,13,13,0,13,13,0,13
C3,42,42,42,42,0,42,42,0,42
C30F8.3,1,1,1,1,0,1,1,0,1
C30G12.2,1,1,1,1,0,1,1,0,1
C30G7.3,1,1,1,1,0,1,1,0,1
C30G7.4,1,1,1,1,0,1,1,0,1
C32E8.4,1,1,1,1,0,1,1,0,1
C32H11.3,1,1,1,1,0,1,1,0,1
C32H11.4,1,1,1,1,0,1,1,0,1
C32H11.9,1,1,1,1,0,1,1,0,1
C33F10.1,1,1,1,1,0,1,1,0,1
C33F10.11,1,1,1,1,0,1,1,0,1
C33F10.12,1,1,1,1,0,1,1,0,1
C33F10.17,1,1,1,1,0,1,1,0,1
C33F10.21,1,1,1,1,0,1,1,0,1
C33G8.2,1,1,1,1,0,1,1,0,1
C33H5.2,1,1,1,1,0,1,1,0,1
C34C6.3,1,1,1,1,0,1,1,0,1
C34D4.3,1,1,1,1,0,1,1,0,1
C34E11.2,1,1,1,1,0,1,1,0,1
C34G6.3,1,1,1,1,0,1,1,0,1
C35B1.4,1,1,1,1,0,1,1,0,1
C35B1.5,1,1,1,1,0,1,1,0,1
C35B1.8,1,1,1,1,0,1,1,0,1
C35E7.10,1,1,1,1,0,1,1,0,1
C35E7.9,1,1,1,1,0,1,1,0,1
C36C5.5,1,1,1,1,0,1,1,0,1
C36E6.8,1,1,1,1,0,1,1,0,1
C36H8.1,1,1,1,1,0,1,1,0,1
C38C3.3,1,1,1,1,0,1,1,0,1
C39B5.5,1,1,1,1,0,1,1,0,1
C39D10.7,1,1,1,1,0,1,1,0,1
C39D10.8,1,1,1,1,0,1,1,0,1
C39F7.5,1,1,1,1,0,1,1,0,1
C39H7.1,1,1,1,1,0,1,1,0,1
C3A.1,1,1,1,1,0,1,1,0,1
C3A.4,1,1,1,1,0,1,1,0,1
C3AR1,7,7,7,7,0,7,7,0,7
C3H21ORF62,1,1,1,1,0,1,1,0,1
C3H7ORF57,1,1,1,1,0,1,1,0,1
C3ORF14,10,10,10,10,0,10,10,0,10
C3ORF18,11,11,11,11,0,11,11,0,11
C3ORF20,2,2,2,2,0,2,2,0,2
C3ORF22,3,3,3,3,0,3,3,0,3
C3ORF33,9,9,9,9,0,9,9,0,9
C3ORF35,1,1,1,1,0,1,1,0,1
C3ORF36,13,13,13,13,0,13,13,0,13
C3ORF38,15,15,15,15,0,15,15,0,15
C3ORF52,12,12,12,12,0,12,12,0,12
C3ORF56,12,12,12,12,0,12,12,0,12
C3ORF62,13,13,13,13,0,13,13,0,13
C3ORF70,13,13,13,13,0,13,13,0,13
C3ORF80,1,1,1,1,0,1,1,0,1
C3P1,10,10,10,10,0,10,10,0,10
C40H1.8,1,1,1,1,0,1,1,0,1
C42C1.9,1,1,1,1,0,1,1,0,1
C43D7.7,1,1,1,1,0,1,1,0,1
C44B7.5,1,1,1,1,0,1,1,0,1
C45B2.1,1,1,1,1,0,1,1,0,1
C45G9.4,1,1,1,1,0,1,1,0,1
C45G9.9,1,1,1,1,0,1,1,0,1
C46E10.1,1,1,1,1,0,1,1,0,1
C47A4.3,1,1,1,1,0,1,1,0,1
C47E12.11,1,1,1,1,0,1,1,0,1
C47E8.3,1,1,1,1,0,1,1,0,1
C48B6.4,1,1,1,1,0,1,1,0,1
C48E7.7,1,1,1,1,0,1,1,0,1
C49F5.6,1,1,1,1,0,1,1,0,1
C49G7.12,1,1,1,1,0,1,1,0,1
C49G7.3,1,1,1,1,0,1,1,0,1
C4A,16,16,16,16,0,16,16,0,16
C4B,12,12,12,12,0,12,12,0,12
C4BP,2,2,2,2,0,2,2,0,2
C4BPA,11,11,11,11,0,11,11,0,11
C4BPB,19,19,19,19,0,19,19,0,19
C4H6ORF62,1,1,1,1,0,1,1,0,1
C4H6ORF89,1,1,1,1,0,1,1,0,1
C4ORF19,11,11,11,11,0,11,11,0,11
C4ORF3,19,19,19,19,0,19,19,0,19
C4ORF33,11,11,11,11,0,11,11,0,11
C4ORF36,1,1,1,1,0,1,1,0,1
C4ORF46,12,12,12,12,0,12,12,0,12
C4ORF47,17,17,17,17,0,17,17,0,17
C4ORF48,11,11,11,11,0,11,11,0,11
C4ORF50,9,9,9,9,0,9,9,0,9
C5,26,26,26,26,0,26,26,0,26
C50B6.7,1,1,1,1,0,1,1,0,1
C50D2.1,1,1,1,1,0,1,1,0,1
C50F7.3,1,1,1,1,0,1,1,0,1
C52A10.4,1,1,1,1,0,1,1,0,1
C53B7.2,1,1,1,1,0,1,1,0,1
C53D6.10,1,1,1,1,0,1,1,0,1
C54D10.16,1,1,1,1,0,1,1,0,1
C54D10.3,1,1,1,1,0,1,1,0,1
C54D2.1,1,1,1,1,0,1,1,0,1
C54G4.2,1,1,1,1,0,1,1,0,1
C55C3.4,1,1,1,1,0,1,1,0,1
C5AR1,10,10,10,10,0,10,10,0,10
C5AR2,12,12,12,12,0,12,12,0,12
C5ORF15,6,6,6,6,0,6,6,0,6
C5ORF17,1,1,1,1,0,1,1,0,1
C5ORF22,14,14,14,14,0,14,14,0,14
C5ORF24,9,9,9,9,0,9,9,0,9
C5ORF34,13,13,13,13,0,13,13,0,13
C5ORF38,10,10,10,10,0,10,10,0,10
C5ORF46,10,10,10,10,0,10,10,0,10
C5ORF47,9,9,9,9,0,9,9,0,9
C5ORF51,11,11,11,11,0,11,11,0,11
C5ORF58,9,9,9,9,0,9,9,0,9
C5ORF63,9,9,9,9,0,9,9,0,9
C5ORF64,9,9,9,9,0,9,9,0,9
C6,26,26,26,26,0,26,26,0,26
C6AST3,1,1,1,1,0,1,1,0,1
C6AST4,1,1,1,1,0,1,1,0,1
C6ORF120,10,10,10,10,0,10,10,0,10
C6ORF132,18,18,18,18,0,18,18,0,18
C6ORF136,11,11,11,11,0,11,11,0,11
C6ORF141,11,11,11,11,0,11,11,0,11
C6ORF15,5,5,5,5,0,5,5,0,5
C6ORF201,9,9,9,9,0,9,9,0,9
C6ORF223,2,2,2,2,0,2,2,0,2
C6ORF47,11,11,11,11,0,11,11,0,11
C6ORF52,12,12,12,12,0,12,12,0,12
C6ORF58,1,1,1,1,0,1,1,0,1
C6ORF62,13,13,13,13,0,13,13,0,13
C6ORF89,12,12,12,12,0,12,12,0,12
C6ORF99,10,10,10,10,0,10,10,0,10
C7,6,6,6,6,0,6,6,0,6
C77080,3,3,3,3,0,3,3,0,3
C79461,1,1,1,1,0,1,1,0,1
C7B,1,1,1,1,0,1,1,0,1
C7H14ORF119,1,1,1,1,0,1,1,0,1
C7ORF25,9,9,9,9,0,9,9,0,9
C7ORF26,2,2,2,2,0,2,2,0,2
C7ORF31,9,9,9,9,0,9,9,0,9
C7ORF50,9,9,9,9,0,9,9,0,9
C7ORF57,15,15,15,15,0,15,15,0,15
C7ORF61,10,10,10,10,0,10,10,0,10
C8A,22,22,22,22,0,22,22,0,22
C8B,19,19,19,19,0,19,19,0,19
C8G,18,18,18,18,0,18,18,0,18
C8ORF31,10,10,10,10,0,10,10,0,10
C8ORF33,14,14,14,14,0,14,14,0,14
C8ORF34,10,10,10,10,0,10,10,0,10
C8ORF34-AS1,9,9,9,9,0,9,9,0,9
C8ORF37,9,9,9,9,0,9,9,0,9
C8ORF44,13,13,13,13,0,13,13,0,13
C8ORF48,10,10,10,10,0,10,10,0,10
C8ORF49,9,9,9,9,0,9,9,0,9
C8ORF58,12,12,12,12,0,12,12,0,12
C8ORF74,13,13,13,13,0,13,13,0,13
C8ORF82,13,13,13,13,0,13,13,0,13
C8ORF86,9,9,9,9,0,9,9,0,9
C8ORF88,10,10,10,10,0,10,10,0,10
C9,26,26,26,26,0,26,26,0,26
C9ORF116,19,19,19,19,0,19,19,0,19
C9ORF129,2,2,2,2,0,2,2,0,2
C9ORF135,10,10,10,10,0,10,10,0,10
C9ORF139,9,9,9,9,0,9,9,0,9
C9ORF152,9,9,9,9,0,9,9,0,9
C9ORF153,1,1,1,1,0,1,1,0,1
C9ORF16,13,13,13,13,0,13,13,0,13
C9ORF163,9,9,9,9,0,9,9,0,9
C9ORF24,14,14,14,14,0,14,14,0,14
C9ORF40,10,10,10,10,0,10,10,0,10
C9ORF43,1,1,1,1,0,1,1,0,1
C9ORF47,9,9,9,9,0,9,9,0,9
C9ORF50,4,4,4,4,0,4,4,0,4
C9ORF62,9,9,9,9,0,9,9,0,9
C9ORF64,9,9,9,9,0,9,9,0,9
C9ORF72,21,21,21,21,0,21,21,0,21
C9ORF78,2,2,2,2,0,2,2,0,2
C9ORF85,12,12,12,12,0,12,12,0,12
CA-ALPHA1D,1,1,1,1,0,1,1,0,1
CA1,17,17,17,17,0,17,17,0,17
CA10,1,1,1,1,0,1,1,0,1
CA10A,9,9,9,9,0,9,9,0,9
CA11,20,20,20,20,0,20,20,0,20
CA12,31,31,31,31,0,31,31,0,31
CA13,14,14,14,14,0,14,14,0,14
CA14,11,11,11,11,0,11,11,0,11
CA15B,3,3,3,3,0,3,3,0,3
CA2,37,37,37,37,0,37,37,0,37
CA3,28,28,28,28,0,28,28,0,28
CA4,17,17,17,17,0,17,17,0,17
CA4A,11,11,11,11,0,11,11,0,11
CA5A,21,21,21,21,0,21,21,0,21
CA5B,20,20,20,20,0,20,20,0,20
CA5BP1,11,11,11,11,0,11,11,0,11
CA6,2,2,2,2,0,2,2,0,2
CA7,16,16,16,16,0,16,16,0,16
CA8,13,13,13,13,0,13,13,0,13
CA9,17,17,17,17,0,17,17,0,17
CAAP1,6,6,6,6,0,6,6,0,6
CAB39,9,9,9,9,0,9,9,0,9
CAB39L,15,15,15,15,0,15,15,0,15
CAB39L1,1,1,1,1,0,1,1,0,1
CABCOCO1,3,3,3,3,0,3,3,0,3
CABIN1,14,14,14,14,0,14,14,0,14
CABLES1,22,22,22,22,0,22,22,0,22
CABLES2,15,15,15,15,0,15,15,0,15
CABP1,14,14,14,14,0,14,14,0,14
CABP2,10,10,10,10,0,10,10,0,10
CABP4,10,10,10,10,0,10,10,0,10
CABP5,1,1,1,1,0,1,1,0,1
CABP5B,1,1,1,1,0,1,1,0,1
CABP7,13,13,13,13,0,13,13,0,13
CABP7B,1,1,1,1,0,1,1,0,1
CABS1,10,10,10,10,0,10,10,0,10
CABYR,25,25,25,25,0,25,25,0,25
CAC,2,2,2,2,0,2,2,0,2
CACFD1,13,13,13,13,0,13,13,0,13
CACHD1,20,20,20,20,0,20,20,0,20
CACNA1A,40,40,40,40,1,39,39,0,40
CACNA1B,21,21,21,21,0,21,21,0,21
CACNA1BA,1,1,1,1,0,1,1,0,1
CACNA1C,28,28,28,28,0,28,28,0,28
CACNA1D,30,30,30,30,0,30,30,0,30
CACNA1E,15,15,15,15,0,15,15,0,15
CACNA1F,10,10,10,10,0,10,10,0,10
CACNA1G,23,23,23,23,0,23,23,0,23
CACNA1H,18,18,18,18,1,17,17,1,17
CACNA1I,26,26,26,26,0,26,26,0,26
CACNA1S,12,12,12,12,0,12,12,0,12
CACNA2D1,24,24,24,24,0,24,24,0,24
CACNA2D2,24,24,24,24,1,23,23,0,24
CACNA2D3,13,13,13,13,0,13,13,0,13
CACNA2D4,13,13,13,13,0,13,13,0,13
CACNB1,10,10,10,10,0,10,10,0,10
CACNB2,5,5,5,5,0,5,5,0,5
CACNB3,22,22,22,22,0,22,22,0,22
CACNB4,19,19,19,19,3,16,16,1,18
CACNG1,14,14,14,14,0,14,14,0,14
CACNG1A,1,1,1,1,0,1,1,0,1
CACNG2,8,8,8,8,0,8,8,0,8
CACNG3,12,12,12,12,0,12,12,0,12
CACNG3B,1,1,1,1,0,1,1,0,1
CACNG4,14,14,14,14,0,14,14,0,14
CACNG5,4,4,4,4,0,4,4,0,4
CACNG6,11,11,11,11,0,11,11,0,11
CACNG7,4,4,4,4,0,4,4,0,4
CACNG8,16,16,16,16,0,16,16,0,16
CACTIN,13,13,13,13,0,13,13,0,13
CACUL1,10,10,10,10,0,10,10,0,10
CACYBP,23,23,23,23,0,23,23,0,23
CAD,20,20,20,20,0,20,20,0,20
CAD89D,2,2,2,2,0,2,2,0,2
CAD99C,7,7,7,7,0,7,7,0,7
CADM1,33,33,33,33,0,33,33,0,33
CADM2,10,10,10,10,0,10,10,0,10
CADM3,12,12,12,12,0,12,12,0,12
CADM4,17,17,17,17,0,17,17,0,17
CADPS,18,18,18,18,0,18,18,0,18
CADPS2,20,20,20,20,0,20,20,0,20
CADPSB,1,1,1,1,0,1,1,0,1
CAH1,7,7,7,7,0,7,7,0,7
CAHM,9,9,9,9,0,9,9,0,9
CALB1,35,35,35,35,0,35,35,0,35
CALB2,27,27,27,27,0,27,27,0,27
CALB2A,1,1,1,1,0,1,1,0,1
CALCA,60,60,60,60,0,60,60,0,60
CALCB,13,13,13,13,0,13,13,0,13
CALCOCO1,12,12,12,12,0,12,12,0,12
CALCOCO1A,4,4,4,4,0,4,4,0,4
CALCOCO2,12,12,12,12,0,12,12,0,12
CALCR,17,17,17,17,0,17,17,0,17
CALCRL,20,20,20,20,0,20,20,0,20
CALD1,31,31,31,31,0,31,31,0,31
CALHM1,10,10,10,10,0,10,10,0,10
CALHM2,14,14,14,14,0,14,14,0,14
CALHM3,9,9,9,9,0,9,9,0,9
CALHM4,10,10,10,10,0,10,10,0,10
CALHM5,12,12,12,12,0,12,12,0,12
CALHM6,10,10,10,10,0,10,10,0,10
CALM1,38,38,38,38,0,38,38,0,38
CALM1A,9,9,9,9,0,9,9,0,9
CALM1B,11,11,11,11,0,11,11,0,11
CALM2,44,44,44,44,0,44,44,0,44
CALM2B,10,10,10,10,0,10,10,0,10
CALM3,22,22,22,22,0,22,22,0,22
CALM3B,1,1,1,1,0,1,1,0,1
CALML3,13,13,13,13,0,13,13,0,13
CALML4,20,20,20,20,0,20,20,0,20
CALML5,10,10,10,10,0,10,10,0,10
CALML6,10,10,10,10,0,10,10,0,10
CALN1,25,25,25,25,0,25,25,0,25
CALR,57,57,57,57,0,57,57,0,57
CALR3,11,11,11,11,0,11,11,0,11
CALR3A,1,1,1,1,0,1,1,0,1
CALR3B,1,1,1,1,0,1,1,0,1
CALU,20,20,20,20,0,20,20,0,20
CALUA,1,1,1,1,0,1,1,0,1
CALUB,1,1,1,1,0,1,1,0,1
CALX,5,5,5,5,0,5,5,0,5
CALY,19,19,19,19,0,19,19,0,19
CAM,3,3,3,3,0,3,3,0,3
CAMK1,13,13,13,13,0,13,13,0,13
CAMK1D,24,24,24,24,0,24,24,0,24
CAMK1G,12,12,12,12,0,12,12,0,12
CAMK1GA,11,11,11,11,0,11,11,0,11
CAMK2A,34,34,34,34,0,34,34,0,34
CAMK2B,30,30,30,30,0,30,30,0,30
CAMK2D,45,45,45,45,0,45,45,0,45
CAMK2D2,1,1,1,1,0,1,1,0,1
CAMK2G,24,24,24,24,0,24,24,0,24
CAMK2N1,29,29,29,29,0,29,29,0,29
CAMK2N2,20,20,20,20,0,20,20,0,20
CAMK4,37,37,37,37,0,37,37,0,37
CAMKI,5,5,5,5,0,5,5,0,5
CAMKK1,24,24,24,24,0,24,24,0,24
CAMKK1B,11,11,11,11,0,11,11,0,11
CAMKK2,38,38,38,38,0,38,38,0,38
CAMKMT,10,10,10,10,0,10,10,0,10
CAMKV,21,21,21,21,0,21,21,0,21
CAML,1,1,1,1,0,1,1,0,1
CAMLG,11,11,11,11,0,11,11,0,11
CAMP,16,16,16,16,0,16,16,0,16
CAMSAP1,15,15,15,15,0,15,15,0,15
CAMSAP2,16,16,16,16,0,16,16,0,16
CAMSAP2A,1,1,1,1,0,1,1,0,1
CAMSAP3,14,14,14,14,0,14,14,0,14
CAMTA1,17,17,17,17,0,17,17,0,17
CAMTA2,15,15,15,15,0,15,15,0,15
CANB2,7,7,7,7,0,7,7,0,7
CAND1,17,17,17,17,0,17,17,0,17
CAND2,22,22,22,22,0,22,22,0,22
CANT1,15,15,15,15,0,15,15,0,15
CANX,16,16,16,16,0,16,16,0,16
CAP1,20,20,20,20,0,20,20,0,20
CAP1P1,1,1,1,1,0,1,1,0,1
CAP2,34,34,34,34,0,34,34,0,34
CAPG,21,21,21,21,0,21,21,0,21
CAPN1,28,28,28,28,0,28,28,0,28
CAPN10,21,21,21,21,0,21,21,0,21
CAPN10-DT,1,1,1,1,0,1,1,0,1
CAPN11,2,2,2,2,0,2,2,0,2
CAPN12,17,17,17,17,0,17,17,0,17
CAPN15,22,22,22,22,0,22,22,0,22
CAPN2,29,29,29,29,0,29,29,0,29
CAPN2B,3,3,3,3,0,3,3,0,3
CAPN3,23,23,23,23,0,23,23,0,23
CAPN3A,3,3,3,3,0,3,3,0,3
CAPN3B,1,1,1,1,0,1,1,0,1
CAPN5,20,20,20,20,0,20,20,0,20
CAPN6,29,29,29,29,0,29,29,0,29
CAPN7,18,18,18,18,0,18,18,0,18
CAPN8,10,10,10,10,0,10,10,0,10
CAPN8.3.L,9,9,9,9,0,9,9,0,9
CAPN9,15,15,15,15,0,15,15,0,15
CAPNS1,17,17,17,17,0,17,17,0,17
CAPNS2,1,1,1,1,0,1,1,0,1
CAPRIN1,18,18,18,18,0,18,18,0,18
CAPRIN1B,2,2,2,2,0,2,2,0,2
CAPRIN2,13,13,13,13,0,13,13,0,13
CAPS,10,10,10,10,0,10,10,0,10
CAPS2,11,11,11,11,0,11,11,0,11
CAPSL,18,18,18,18,0,18,18,0,18
CAPSLA,1,1,1,1,0,1,1,0,1
CAPT,7,7,7,7,0,7,7,0,7
CAPZA1,12,12,12,12,0,12,12,0,12
CAPZA1A,1,1,1,1,0,1,1,0,1
CAPZA1B,1,1,1,1,0,1,1,0,1
CAPZA2,13,13,13,13,0,13,13,0,13
CAPZA3,1,1,1,1,0,1,1,0,1
CAPZB,23,23,23,23,0,23,23,0,23
CAR1,19,19,19,19,0,19,19,0,19
CAR10,3,3,3,3,0,3,3,0,3
CAR11,11,11,11,11,0,11,11,0,11
CAR12,1,1,1,1,0,1,1,0,1
CAR13,17,17,17,17,0,17,17,0,17
CAR14,9,9,9,9,0,9,9,0,9
CAR2,14,14,14,14,0,14,14,0,14
CAR3,26,26,26,26,0,26,26,0,26
CAR4,10,10,10,10,0,10,10,0,10
CAR5A,8,8,8,8,0,8,8,0,8
CAR5B,12,12,12,12,0,12,12,0,12
CAR6,6,6,6,6,0,6,6,0,6
CAR7,10,10,10,10,0,10,10,0,10
CAR8,10,10,10,10,0,10,10,0,10
CARD10,21,21,21,21,0,21,21,0,21
CARD11,4,4,4,4,0,4,4,0,4
CARD14,14,14,14,14,0,14,14,0,14
CARD16,11,11,11,11,0,11,11,0,11
CARD18,10,10,10,10,0,10,10,0,10
CARD19,11,11,11,11,0,11,11,0,11
CARD6,18,18,18,18,0,18,18,0,18
CARD8,11,11,11,11,0,11,11,0,11
CARD8-AS1,9,9,9,9,0,9,9,0,9
CARD9,12,12,12,12,0,12,12,0,12
CARF,19,19,19,19,0,19,19,0,19
CARHSP1,32,32,32,32,0,32,32,0,32
CARM1,14,14,14,14,0,14,14,0,14
CARM1L,9,9,9,9,0,9,9,0,9
CARMIL1,18,18,18,18,0,18,18,0,18
CARMN,9,9,9,9,0,9,9,0,9
CARNMT1,3,3,3,3,0,3,3,0,3
CARNS1,11,11,11,11,0,11,11,0,11
CARS,5,5,5,5,0,5,5,0,5
CARS1,26,26,26,26,0,26,26,0,26
CARS2,22,22,22,22,0,22,22,0,22
CART1,2,2,2,2,0,2,2,0,2
CARTPT,11,11,11,11,0,11,11,0,11
CASC15,11,11,11,11,0,11,11,0,11
CASC3,10,10,10,10,0,10,10,0,10
CASD1,23,23,23,23,0,23,23,0,23
CASK,21,21,21,21,0,21,21,0,21
CASKIN1,23,23,23,23,0,23,23,0,23
CASKIN2,16,16,16,16,0,16,16,0,16
CASP,3,3,3,3,0,3,3,0,3
CASP1,39,39,39,39,0,39,39,0,39
CASP1.L,1,1,1,1,0,1,1,0,1
CASP10,34,34,34,34,0,34,34,0,34
CASP12,36,36,36,36,0,36,36,0,36
CASP14,7,7,7,7,0,7,7,0,7
CASP2,47,47,47,47,0,47,47,0,47
CASP3,182,182,182,182,0,182,182,0,182
CASP3A,4,4,4,4,0,4,4,0,4
CASP4,38,38,38,38,0,38,38,0,38
CASP5,5,5,5,5,0,5,5,0,5
CASP6,38,38,38,38,0,38,38,0,38
CASP7,61,61,61,61,0,61,61,0,61
CASP8,84,84,84,84,0,84,84,0,84
CASP8AP2,18,18,18,18,0,18,18,0,18
CASP9,96,96,96,96,0,96,96,0,96
CASPB,1,1,1,1,0,1,1,0,1
CASQ1,12,12,12,12,0,12,12,0,12
CASQ2,16,16,16,16,0,16,16,0,16
CASR,15,15,15,15,1,14,14,1,14
CASS4,12,12,12,12,0,12,12,0,12
CAST,17,17,17,17,0,17,17,0,17
CASTOR1,14,14,14,14,0,14,14,0,14
CASTOR2,4,4,4,4,0,4,4,0,4
CASTOR3,10,10,10,10,0,10,10,0,10
CASZ1,18,18,18,18,0,18,18,0,18
CAT,158,158,158,158,0,158,158,0,158
CAT-1,1,1,1,1,0,1,1,0,1
CAT2,9,9,9,9,0,9,9,0,9
CATHD,10,10,10,10,0,10,10,0,10
CATIP,13,13,13,13,0,13,13,0,13
CATP-3,2,2,2,2,0,2,2,0,2
CATP-4,2,2,2,2,0,2,2,0,2
CATR1,1,1,1,1,0,1,1,0,1
CATSPER2,11,11,11,11,0,11,11,0,11
CATSPER4,12,12,12,12,0,12,12,0,12
CATSPERB,11,11,11,11,0,11,11,0,11
CATSPERD,16,16,16,16,0,16,16,0,16
CATSPERE,1,1,1,1,0,1,1,0,1
CATSPERG,11,11,11,11,0,11,11,0,11
CATSPERG2,9,9,9,9,0,9,9,0,9
CATSUP,7,7,7,7,0,7,7,0,7
CAV,1,1,1,1,0,1,1,0,1
CAV1,45,45,45,45,0,45,45,0,45
CAV2,33,33,33,33,0,33,33,0,33
CAV3,16,16,16,16,0,16,16,0,16
CAVIN1,22,22,22,22,0,22,22,0,22
CAVIN1.L,9,9,9,9,0,9,9,0,9
CAVIN2,22,22,22,22,0,22,22,0,22
CAVIN2.S,9,9,9,9,0,9,9,0,9
CAVIN3,23,23,23,23,0,23,23,0,23
CAVIN4,1,1,1,1,0,1,1,0,1
CAVIN4.S,9,9,9,9,0,9,9,0,9
CAVIN4A,17,17,17,17,0,17,17,0,17
CAVIN4B,13,13,13,13,0,13,13,0,13
CAX2,11,11,11,11,0,11,11,0,11
CAZ,2,2,2,2,0,2,2,0,2
CBARP,18,18,18,18,0,18,18,0,18
CBD-1,1,1,1,1,0,1,1,0,1
CBFA2T2,13,13,13,13,0,13,13,0,13
CBFA2T3,16,16,16,16,0,16,16,0,16
CBFB,17,17,17,17,0,17,17,0,17
CBL,33,33,33,33,0,33,33,0,33
CBLB,24,24,24,24,0,24,24,0,24
CBLC,12,12,12,12,0,12,12,0,12
