	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.9614121510673235
1	-1	-1	0.9866071428571429
2	-1	-1	0.9183087027914613
3	-1	-1	0.9758825944170773
4	-1	-1	0.9394499178981938
5	-1	-1	0.9550492610837439
6	-1	-1	0.9690700104493208
7	-1	-1	0.9765935214211077
8	-1	-1	0.9507389162561577
9	-1	-1	0.9665621734587251
10	-1	-1	0.9675324675324675
11	-1	-1	0.9740353037766831
12	-1	-1	0.9901477832512317
13	-1	-1	0.9692118226600985
14	-1	-1	0.9831691297208538
15	-1	-1	0.9847439916405433
16	-1	-1	0.9714696223316913
17	-1	-1	0.9782654127481714
18	-1	-1	0.9825533661740558
19	-1	-1	0.9939393939393939
20	-1	-1	0.9550492610837437
21	-1	-1	0.9733169129720854
22	-1	-1	0.9699675324675325
23	-1	-1	0.9794745484400657
24	-1	-1	0.9550492610837439
25	-1	-1	0.9669801462904912
26	-1	-1	0.9501231527093597
27	-1	-1	0.945607553366174
28	-1	-1	0.9471264367816091
29	-1	-1	0.9694879832810868
30	-1	-1	0.9551542207792207
31	-1	-1	0.9772167487684729
32	-1	-1	0.9493021346469621
33	-1	-1	0.9698275862068965
34	-1	-1	0.9575123152709359
35	-1	-1	0.945977011494253
36	-1	-1	0.9673645320197044
37	-1	-1	0.9573070607553366
38	-1	-1	0.9496342737722048
39	-1	-1	0.9843260188087775
40	-1	-1	0.9756493506493505
41	-1	-1	0.9630541871921183
42	-1	-1	0.9667487684729064
43	-1	-1	0.9523809523809523
44	-1	-1	0.951867816091954
45	-1	-1	0.9594566353187042
46	-1	-1	0.9772204806687566
47	-1	-1	0.94858934169279
48	-1	-1	0.944068144499179
49	-1	-1	0.9665435139573071
50	-1	-1	0.958128078817734
51	-1	-1	0.9766009852216749
52	-1	-1	0.9778814935064934
53	-1	-1	0.9466338259441707
54	-1	-1	0.9708538587848933
55	-1	-1	0.9727011494252873
56	-1	-1	0.9616174055829229
57	-1	-1	0.9751306165099267
58	-1	-1	0.961128526645768
59	-1	-1	0.9905956112852664
60	-1	-1	0.9650974025974026
61	-1	-1	0.9720853858784892
62	-1	-1	0.9558702791461413
63	-1	-1	0.9926108374384236
64	-1	-1	0.9472495894909688
65	-1	-1	0.937807881773399
66	-1	-1	0.9655172413793103
67	-1	-1	0.9665435139573071
68	-1	-1	0.973458725182863
69	-1	-1	0.9732497387669802
70	-1	-1	0.9710591133004927
71	-1	-1	0.9451970443349753
72	-1	-1	0.9131493506493508
73	-1	-1	0.9443760262725779
74	-1	-1	0.959975369458128
75	-1	-1	0.9500522466039707
76	-1	-1	0.965203761755486
77	-1	-1	0.9215927750410509
78	-1	-1	0.9542282430213465
79	-1	-1	0.9130616509926854
80	-1	-1	0.9724025974025975
81	-1	-1	0.985632183908046
82	-1	-1	0.9723932676518884
83	-1	-1	0.952175697865353
84	-1	-1	0.9667487684729064
85	-1	-1	0.9683908045977011
86	-1	-1	0.9889237199582027
87	-1	-1	0.972495894909688
88	-1	-1	0.9510971786833855
89	-1	-1	0.9818181818181818
90	-1	-1	0.9503284072249589
91	-1	-1	0.9859983766233766
92	-1	-1	0.9291871921182266
93	-1	-1	0.937192118226601
94	-1	-1	0.9601806239737274
95	-1	-1	0.9719958202716824
96	-1	-1	0.9550492610837438
97	-1	-1	0.9562807881773399
98	-1	-1	0.9715778474399165
99	-1	-1	0.9822361546499477
100	-1	-1	0.9456168831168831
101	-1	-1	0.9749589490968802
102	-1	-1	0.9215927750410509
103	-1	-1	0.9503284072249589
104	-1	-1	0.9825533661740559
105	-1	-1	0.9561781609195402
106	-1	-1	0.9439916405433647
107	-1	-1	0.9502612330198537
108	-1	-1	0.9598746081504702
109	-1	-1	0.9792692939244663
110	-1	-1	0.961038961038961
111	-1	-1	0.9583333333333333
112	-1	-1	0.9462233169129721
113	-1	-1	0.9837848932676518
114	-1	-1	0.9601806239737274
115	-1	-1	0.9464285714285713
116	-1	-1	0.9556948798328109
117	-1	-1	0.9827586206896552
118	-1	-1	0.9820271682340648
119	-1	-1	0.9561128526645768
120	-1	-1	0.9776785714285714
121	-1	-1	0.9673645320197045
122	-1	-1	0.9733169129720853
123	-1	-1	0.9778325123152709
124	-1	-1	0.9706486042692939
125	-1	-1	0.9404761904761905
126	-1	-1	0.9540229885057472
127	-1	-1	0.9659277504105089
128	-1	-1	0.9776384535005225
129	-1	-1	0.9657262277951933
130	-1	-1	0.981737012987013
131	-1	-1	0.9805008210180624
132	-1	-1	0.9591543513957307
133	-1	-1	0.9554597701149425
134	-1	-1	0.9800903119868637
135	-1	-1	0.9677750410509031
136	-1	-1	0.9569487983281086
137	-1	-1	0.9901477832512315
138	-1	-1	0.9757575757575757
139	-1	-1	0.9588296760710554
140	-1	-1	0.9545454545454545
141	-1	-1	0.9778325123152709
142	-1	-1	0.9610016420361247
143	-1	-1	0.9763957307060754
144	-1	-1	0.9527914614121511
145	-1	-1	0.9757799671592775
146	-1	-1	0.954440961337513
147	-1	-1	0.9456635318704285
148	-1	-1	0.9722048066875654
149	-1	-1	0.9755747126436782
150	-1	-1	0.9657224958949097
151	-1	-1	0.9605911330049262
152	-1	-1	0.9545454545454544
153	-1	-1	0.9696223316912972
154	-1	-1	0.9782430213464696
155	-1	-1	0.9243469174503657
156	-1	-1	0.9755485893416929
157	-1	-1	0.9716748768472906
158	-1	-1	0.9683908045977011
159	-1	-1	0.9600835945663533
160	-1	-1	0.9439655172413793
161	-1	-1	0.9761904761904763
162	-1	-1	0.9373973727422004
163	-1	-1	0.9549512987012987
