	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.9580645161290322
1	-1	-1	0.985483870967742
2	-1	-1	0.96
3	-1	-1	0.967741935483871
4	-1	-1	0.9966666666666667
5	-1	-1	0.9866666666666667
6	-1	-1	0.9816666666666667
7	-1	-1	0.975
8	-1	-1	0.9701754385964912
9	-1	-1	0.9771929824561403
10	-1	-1	0.9887096774193548
11	-1	-1	0.9966666666666667
12	-1	-1	0.995
13	-1	-1	0.9983870967741936
14	-1	-1	0.9548387096774194
15	-1	-1	0.9816666666666667
16	-1	-1	0.9983333333333333
17	-1	-1	0.9866666666666667
18	-1	-1	0.9842105263157895
19	-1	-1	1.0
20	-1	-1	0.9967741935483871
21	-1	-1	0.9400000000000001
22	-1	-1	0.9716666666666667
23	-1	-1	0.9951612903225807
24	-1	-1	1.0
25	-1	-1	1.0
26	-1	-1	0.975
27	-1	-1	0.995
28	-1	-1	0.980701754385965
29	-1	-1	0.9754385964912281
30	-1	-1	0.9532258064516129
31	-1	-1	1.0
32	-1	-1	0.9661290322580646
33	-1	-1	0.9883333333333334
34	-1	-1	0.9683333333333334
35	-1	-1	0.9450000000000001
36	-1	-1	0.9916666666666667
37	-1	-1	0.98
38	-1	-1	1.0
39	-1	-1	0.9508771929824562
40	-1	-1	0.9919354838709677
41	-1	-1	0.9758064516129032
42	-1	-1	0.9951612903225807
43	-1	-1	0.9833333333333334
44	-1	-1	0.97
45	-1	-1	0.9883333333333334
46	-1	-1	1.0
47	-1	-1	0.9824561403508772
48	-1	-1	1.0
49	-1	-1	0.9783333333333334
50	-1	-1	0.9903225806451613
51	-1	-1	0.9741935483870967
52	-1	-1	0.9951612903225807
53	-1	-1	1.0
54	-1	-1	0.9783333333333334
55	-1	-1	0.9933333333333333
56	-1	-1	0.995
57	-1	-1	0.9783333333333334
58	-1	-1	0.9578947368421054
59	-1	-1	0.9947368421052631
60	-1	-1	0.9887096774193549
61	-1	-1	0.9564516129032258
62	-1	-1	0.9983333333333333
63	-1	-1	0.9887096774193549
64	-1	-1	0.995
65	-1	-1	0.975
66	-1	-1	0.995
67	-1	-1	0.9929824561403509
68	-1	-1	0.9816666666666666
69	-1	-1	0.9701754385964911
70	-1	-1	0.9854838709677419
71	-1	-1	0.9870967741935485
72	-1	-1	1.0
73	-1	-1	0.995
74	-1	-1	0.9650000000000001
75	-1	-1	0.9783333333333334
76	-1	-1	0.98
77	-1	-1	0.9649122807017544
78	-1	-1	0.9750000000000001
79	-1	-1	0.9964912280701754
80	-1	-1	0.9854838709677419
81	-1	-1	0.9806451612903225
82	-1	-1	0.9951612903225807
83	-1	-1	0.9883333333333333
84	-1	-1	0.9933333333333334
85	-1	-1	0.945
86	-1	-1	0.9733333333333334
87	-1	-1	0.9883333333333333
88	-1	-1	0.9736842105263158
89	-1	-1	1.0
90	-1	-1	0.9967741935483871
91	-1	-1	1.0
92	-1	-1	0.9870967741935484
93	-1	-1	0.9533333333333334
94	-1	-1	0.9883333333333334
95	-1	-1	0.9816666666666667
96	-1	-1	0.99
97	-1	-1	0.9883333333333334
98	-1	-1	1.0
99	-1	-1	0.9771929824561404
100	-1	-1	0.9806451612903225
101	-1	-1	0.9661290322580645
102	-1	-1	0.9838709677419355
103	-1	-1	0.9933333333333333
104	-1	-1	0.9766666666666667
105	-1	-1	0.9733333333333334
106	-1	-1	1.0
107	-1	-1	0.9578947368421052
108	-1	-1	0.995
109	-1	-1	1.0
110	-1	-1	0.9838709677419355
111	-1	-1	0.9612903225806452
112	-1	-1	0.9951612903225806
113	-1	-1	0.9816666666666667
114	-1	-1	0.985
115	-1	-1	0.9916666666666667
116	-1	-1	0.9716666666666667
117	-1	-1	0.9824561403508772
118	-1	-1	0.9433333333333334
119	-1	-1	0.9947368421052631
120	-1	-1	0.9596774193548387
121	-1	-1	0.9903225806451612
122	-1	-1	0.9666666666666667
123	-1	-1	0.9816666666666667
124	-1	-1	0.9741935483870967
125	-1	-1	0.9883333333333334
126	-1	-1	0.995
127	-1	-1	0.995
128	-1	-1	0.987719298245614
129	-1	-1	0.9929824561403509
130	-1	-1	0.9806451612903225
131	-1	-1	0.9919354838709677
132	-1	-1	0.985
133	-1	-1	0.9633333333333333
134	-1	-1	0.9838709677419354
135	-1	-1	0.9750000000000001
136	-1	-1	0.9833333333333334
137	-1	-1	0.9883333333333333
138	-1	-1	0.9842105263157895
139	-1	-1	0.9964912280701754
140	-1	-1	0.9919354838709677
141	-1	-1	0.9800000000000001
142	-1	-1	0.9951612903225807
143	-1	-1	0.9693548387096774
144	-1	-1	0.995
145	-1	-1	0.9916666666666667
146	-1	-1	0.97
147	-1	-1	0.9933333333333333
148	-1	-1	0.9947368421052631
149	-1	-1	0.9789473684210527
150	-1	-1	0.9774193548387097
151	-1	-1	0.9661290322580646
152	-1	-1	0.9919354838709677
153	-1	-1	0.995
154	-1	-1	0.9716666666666667
155	-1	-1	0.97
156	-1	-1	0.9833333333333334
157	-1	-1	0.9833333333333334
158	-1	-1	0.987719298245614
159	-1	-1	0.9894736842105263
160	-1	-1	0.9838709677419355
161	-1	-1	0.9966666666666667
162	-1	-1	0.9933333333333333
163	-1	-1	0.9935483870967742
164	-1	-1	0.9983870967741936
165	-1	-1	0.9683333333333333
166	-1	-1	0.9736842105263157
167	-1	-1	0.9666666666666667
168	-1	-1	0.9766666666666667
169	-1	-1	0.9929824561403509
170	-1	-1	0.967741935483871
171	-1	-1	0.9903225806451613
172	-1	-1	0.9903225806451612
173	-1	-1	0.975
174	-1	-1	0.9766666666666666
175	-1	-1	0.995
176	-1	-1	0.9766666666666667
177	-1	-1	0.9894736842105263
178	-1	-1	0.9766666666666667
179	-1	-1	0.9649122807017544
180	-1	-1	0.9596774193548387
181	-1	-1	0.9887096774193548
182	-1	-1	0.995
183	-1	-1	0.9758064516129032
184	-1	-1	0.99
185	-1	-1	0.9783333333333334
186	-1	-1	0.99
187	-1	-1	0.9912280701754386
188	-1	-1	0.9912280701754386
189	-1	-1	0.9816666666666667
190	-1	-1	0.9806451612903226
191	-1	-1	0.9870967741935485
192	-1	-1	0.9983333333333333
193	-1	-1	0.9870967741935485
194	-1	-1	0.965
195	-1	-1	0.9750000000000001
196	-1	-1	0.9466666666666667
197	-1	-1	0.9982456140350877
198	-1	-1	0.9859649122807018
199	-1	-1	0.965
200	-1	-1	0.9709677419354839
201	-1	-1	0.9983870967741936
202	-1	-1	0.9919354838709677
203	-1	-1	0.9833333333333333
204	-1	-1	0.9833333333333334
205	-1	-1	0.9866666666666667
206	-1	-1	0.9766666666666667
207	-1	-1	0.9816666666666667
208	-1	-1	0.9754385964912281
209	-1	-1	0.987719298245614
210	-1	-1	0.9790322580645161
211	-1	-1	0.9983870967741936
212	-1	-1	0.9693548387096774
213	-1	-1	0.9983333333333333
214	-1	-1	1.0
215	-1	-1	0.9766666666666666
216	-1	-1	0.995
217	-1	-1	0.9816666666666667
218	-1	-1	0.9964912280701754
