	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.9790322580645161
1	-1	-1	0.9693548387096774
2	-1	-1	0.9583333333333333
3	-1	-1	0.9677419354838709
4	-1	-1	0.9750000000000001
5	-1	-1	0.9666666666666667
6	-1	-1	0.9483333333333333
7	-1	-1	0.975
8	-1	-1	0.9666666666666666
9	-1	-1	0.9964912280701754
10	-1	-1	0.9548387096774194
11	-1	-1	0.9935483870967742
12	-1	-1	0.9700000000000001
13	-1	-1	0.9451612903225806
14	-1	-1	0.9483333333333334
15	-1	-1	0.9483333333333334
16	-1	-1	0.99
17	-1	-1	0.9789473684210527
18	-1	-1	0.9749999999999999
19	-1	-1	0.9754385964912281
20	-1	-1	0.9903225806451613
21	-1	-1	1.0
22	-1	-1	0.9883333333333334
23	-1	-1	0.9790322580645161
24	-1	-1	0.9666666666666666
25	-1	-1	1.0
26	-1	-1	0.9733333333333334
27	-1	-1	0.98
28	-1	-1	0.9526315789473684
29	-1	-1	0.9719298245614035
30	-1	-1	0.9612903225806452
31	-1	-1	0.9854838709677419
32	-1	-1	0.9838709677419355
33	-1	-1	0.9666666666666668
34	-1	-1	0.9833333333333334
35	-1	-1	0.9600000000000001
36	-1	-1	0.9733333333333334
37	-1	-1	0.9600000000000001
38	-1	-1	0.9789473684210527
39	-1	-1	0.980701754385965
40	-1	-1	0.9483870967741935
41	-1	-1	0.9650000000000001
42	-1	-1	1.0
43	-1	-1	0.9616666666666667
44	-1	-1	0.9822580645161291
45	-1	-1	0.9750000000000001
46	-1	-1	0.9833333333333334
47	-1	-1	0.9789473684210527
48	-1	-1	0.9842105263157895
49	-1	-1	0.98
50	-1	-1	0.9451612903225806
51	-1	-1	0.9935483870967743
52	-1	-1	0.9866666666666667
53	-1	-1	0.9693548387096774
54	-1	-1	0.9400000000000001
55	-1	-1	0.9866666666666667
56	-1	-1	0.9833333333333334
57	-1	-1	0.97
58	-1	-1	0.9245614035087719
59	-1	-1	0.9701754385964912
60	-1	-1	0.9129032258064517
61	-1	-1	0.9693548387096774
62	-1	-1	0.96
63	-1	-1	0.9919354838709677
64	-1	-1	0.9933333333333333
65	-1	-1	0.9066666666666667
66	-1	-1	0.9750000000000001
67	-1	-1	0.9105263157894737
68	-1	-1	0.9894736842105263
69	-1	-1	0.9583333333333333
70	-1	-1	0.9580645161290322
71	-1	-1	0.9758064516129032
72	-1	-1	0.9790322580645161
73	-1	-1	0.9966666666666667
