	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.9515151515151515
1	-1	-1	0.9848484848484849
2	-1	-1	0.9565217391304348
3	-1	-1	0.9939393939393939
4	-1	-1	0.991304347826087
5	-1	-1	0.9272727272727272
6	-1	-1	0.9848484848484849
7	-1	-1	0.9642857142857143
8	-1	-1	0.961038961038961
9	-1	-1	0.9318181818181818
10	-1	-1	0.9536231884057971
11	-1	-1	0.9884057971014493
12	-1	-1	0.9393939393939393
13	-1	-1	0.9878787878787879
14	-1	-1	0.9090909090909092
15	-1	-1	0.9303030303030303
16	-1	-1	0.993939393939394
17	-1	-1	0.9642857142857143
18	-1	-1	0.9480519480519479
19	-1	-1	0.9967532467532468
20	-1	-1	0.9130434782608696
21	-1	-1	0.9536231884057972
22	-1	-1	0.9575757575757575
23	-1	-1	0.9575757575757576
24	-1	-1	1.0
25	-1	-1	0.993939393939394
26	-1	-1	0.9939393939393939
27	-1	-1	1.0
28	-1	-1	0.9253246753246753
29	-1	-1	0.974025974025974
30	-1	-1	0.9420289855072463
31	-1	-1	0.9623188405797101
32	-1	-1	0.9454545454545453
33	-1	-1	0.990909090909091
34	-1	-1	0.9969696969696971
35	-1	-1	0.9848484848484849
36	-1	-1	0.9606060606060606
37	-1	-1	0.9383116883116883
38	-1	-1	0.9155844155844155
39	-1	-1	0.9253246753246753
40	-1	-1	0.9884057971014493
41	-1	-1	0.9826086956521739
42	-1	-1	0.993939393939394
43	-1	-1	0.9424242424242424
44	-1	-1	0.993939393939394
45	-1	-1	0.9848484848484849
46	-1	-1	0.9969696969696971
47	-1	-1	0.9675324675324676
48	-1	-1	0.9545454545454546
49	-1	-1	0.974025974025974
50	-1	-1	0.982608695652174
51	-1	-1	0.9710144927536232
52	-1	-1	0.9575757575757575
53	-1	-1	0.9484848484848486
54	-1	-1	1.0
55	-1	-1	0.993939393939394
56	-1	-1	0.993939393939394
57	-1	-1	0.9805194805194805
58	-1	-1	0.9902597402597402
59	-1	-1	0.961038961038961
60	-1	-1	0.991304347826087
61	-1	-1	0.9855072463768116
62	-1	-1	0.9060606060606061
63	-1	-1	1.0
64	-1	-1	1.0
65	-1	-1	0.9515151515151515
66	-1	-1	0.9454545454545454
67	-1	-1	0.9285714285714286
68	-1	-1	0.9512987012987013
69	-1	-1	0.9448051948051948
70	-1	-1	0.9768115942028986
71	-1	-1	0.9363636363636364
72	-1	-1	0.9826086956521739
73	-1	-1	0.9757575757575757
74	-1	-1	1.0
75	-1	-1	0.9484848484848485
76	-1	-1	1.0
77	-1	-1	0.974025974025974
78	-1	-1	0.9545454545454545
79	-1	-1	1.0
80	-1	-1	0.9130434782608695
81	-1	-1	0.991304347826087
82	-1	-1	0.9848484848484849
83	-1	-1	0.9333333333333332
84	-1	-1	0.9151515151515153
85	-1	-1	1.0
86	-1	-1	0.9757575757575758
87	-1	-1	1.0
88	-1	-1	0.9383116883116884
89	-1	-1	0.9155844155844157
90	-1	-1	0.9478260869565218
91	-1	-1	0.9884057971014493
92	-1	-1	0.9272727272727272
93	-1	-1	0.9969696969696971
94	-1	-1	0.9242424242424243
95	-1	-1	0.9454545454545454
96	-1	-1	0.9757575757575758
97	-1	-1	0.9935064935064936
98	-1	-1	0.9675324675324675
99	-1	-1	0.9642857142857142
100	-1	-1	0.982608695652174
101	-1	-1	0.9855072463768116
102	-1	-1	0.9878787878787878
103	-1	-1	0.9696969696969697
104	-1	-1	0.9606060606060606
105	-1	-1	0.9242424242424243
106	-1	-1	0.8848484848484848
107	-1	-1	0.948051948051948
108	-1	-1	0.9545454545454546
109	-1	-1	0.9967532467532468
110	-1	-1	0.9696969696969697
111	-1	-1	0.9942028985507247
112	-1	-1	0.9681159420289855
113	-1	-1	0.9878787878787879
114	-1	-1	0.9303030303030303
115	-1	-1	0.9727272727272727
116	-1	-1	0.9939393939393939
117	-1	-1	0.987012987012987
118	-1	-1	0.922077922077922
119	-1	-1	0.9448051948051948
120	-1	-1	0.9942028985507246
121	-1	-1	0.9710144927536231
122	-1	-1	0.9212121212121211
123	-1	-1	0.9939393939393939
124	-1	-1	0.9969696969696971
125	-1	-1	0.9515151515151515
126	-1	-1	0.9878787878787878
127	-1	-1	0.9610389610389609
128	-1	-1	0.961038961038961
129	-1	-1	0.9675324675324676
130	-1	-1	0.9391304347826087
131	-1	-1	0.9362318840579711
132	-1	-1	0.9878787878787879
133	-1	-1	0.9787878787878788
134	-1	-1	0.9606060606060606
135	-1	-1	0.9575757575757576
136	-1	-1	0.9848484848484849
137	-1	-1	0.9285714285714285
138	-1	-1	0.8149350649350648
139	-1	-1	0.9188311688311688
140	-1	-1	0.9681159420289855
141	-1	-1	0.9565217391304348
142	-1	-1	0.9454545454545454
143	-1	-1	0.9878787878787879
144	-1	-1	0.9606060606060606
145	-1	-1	0.993939393939394
146	-1	-1	0.9454545454545453
147	-1	-1	0.974025974025974
148	-1	-1	0.9155844155844156
149	-1	-1	0.9805194805194806
150	-1	-1	0.9565217391304348
151	-1	-1	0.9942028985507247
152	-1	-1	0.9515151515151515
153	-1	-1	0.9787878787878788
154	-1	-1	0.9727272727272727
155	-1	-1	0.9696969696969697
156	-1	-1	0.9757575757575757
157	-1	-1	0.9318181818181819
158	-1	-1	0.9512987012987013
159	-1	-1	0.9902597402597403
160	-1	-1	0.991304347826087
161	-1	-1	0.9391304347826087
162	-1	-1	1.0
163	-1	-1	0.9969696969696971
164	-1	-1	0.9939393939393939
165	-1	-1	0.9878787878787879
166	-1	-1	0.9333333333333333
167	-1	-1	0.9707792207792207
168	-1	-1	0.9545454545454546
169	-1	-1	0.9350649350649352
170	-1	-1	1.0
171	-1	-1	0.9848484848484849
172	-1	-1	0.9623188405797102
173	-1	-1	0.9272727272727272
174	-1	-1	0.9454545454545455
175	-1	-1	0.9666666666666666
176	-1	-1	0.9606060606060606
177	-1	-1	0.9935064935064936
178	-1	-1	0.9707792207792207
179	-1	-1	0.9805194805194805
180	-1	-1	0.9739130434782608
181	-1	-1	0.9478260869565217
182	-1	-1	0.993939393939394
183	-1	-1	0.9333333333333333
184	-1	-1	1.0
185	-1	-1	0.9848484848484849
186	-1	-1	0.9696969696969697
187	-1	-1	1.0
188	-1	-1	0.9837662337662337
189	-1	-1	0.9902597402597403
190	-1	-1	0.9681159420289855
191	-1	-1	0.9666666666666668
192	-1	-1	0.9739130434782609
193	-1	-1	0.9969696969696971
194	-1	-1	0.993939393939394
195	-1	-1	0.990909090909091
196	-1	-1	0.9151515151515153
197	-1	-1	0.9383116883116883
198	-1	-1	0.9837662337662337
199	-1	-1	0.9837662337662337
200	-1	-1	0.9826086956521739
201	-1	-1	0.991304347826087
202	-1	-1	0.990909090909091
203	-1	-1	0.9848484848484849
204	-1	-1	0.9757575757575757
205	-1	-1	0.9969696969696971
206	-1	-1	0.9696969696969697
207	-1	-1	0.9837662337662336
208	-1	-1	0.9837662337662337
209	-1	-1	0.9675324675324676
210	-1	-1	0.9623188405797101
211	-1	-1	0.9942028985507246
212	-1	-1	0.9727272727272728
213	-1	-1	0.9545454545454545
214	-1	-1	1.0
215	-1	-1	0.9878787878787879
216	-1	-1	1.0
217	-1	-1	1.0
218	-1	-1	0.9837662337662337
219	-1	-1	0.9253246753246753
220	-1	-1	0.9942028985507246
221	-1	-1	1.0
222	-1	-1	0.8999999999999999
223	-1	-1	0.9787878787878788
224	-1	-1	0.9727272727272727
225	-1	-1	0.9575757575757575
226	-1	-1	0.9696969696969696
227	-1	-1	0.961038961038961
228	-1	-1	0.9123376623376623
229	-1	-1	0.9577922077922078
230	-1	-1	0.9391304347826087
231	-1	-1	0.9449275362318841
232	-1	-1	0.9121212121212121
233	-1	-1	0.9787878787878788
234	-1	-1	0.9606060606060606
235	-1	-1	0.9393939393939393
236	-1	-1	0.9333333333333333
237	-1	-1	0.922077922077922
238	-1	-1	0.9967532467532468
239	-1	-1	0.9383116883116882
240	-1	-1	0.9971014492753624
241	-1	-1	0.9884057971014494
242	-1	-1	0.9818181818181818
243	-1	-1	0.9818181818181818
244	-1	-1	0.9575757575757575
245	-1	-1	0.9727272727272727
246	-1	-1	1.0
247	-1	-1	0.9935064935064936
248	-1	-1	0.9805194805194806
249	-1	-1	0.948051948051948
250	-1	-1	0.9942028985507246
251	-1	-1	0.991304347826087
252	-1	-1	0.9878787878787878
253	-1	-1	0.9939393939393939
254	-1	-1	0.9636363636363636
255	-1	-1	0.9030303030303031
256	-1	-1	0.9870129870129869
257	-1	-1	0.993939393939394
258	-1	-1	0.9577922077922078
259	-1	-1	0.9642857142857143
260	-1	-1	1.0
261	-1	-1	0.9333333333333333
262	-1	-1	1.0
263	-1	-1	0.9818181818181818
264	-1	-1	0.990909090909091
265	-1	-1	0.9696969696969697
266	-1	-1	0.9909090909090909
267	-1	-1	0.9577922077922078
268	-1	-1	0.9805194805194805
269	-1	-1	0.948051948051948
270	-1	-1	0.9710144927536233
271	-1	-1	0.9536231884057971
272	-1	-1	0.9969696969696971
273	-1	-1	0.9575757575757575
274	-1	-1	0.9939393939393939
275	-1	-1	0.9757575757575757
276	-1	-1	0.9666666666666666
277	-1	-1	1.0
278	-1	-1	0.9675324675324675
279	-1	-1	0.9545454545454545
280	-1	-1	0.9507246376811594
281	-1	-1	0.9739130434782608
282	-1	-1	0.9878787878787878
283	-1	-1	1.0
284	-1	-1	0.9939393939393939
285	-1	-1	0.9696969696969697
286	-1	-1	0.974025974025974
287	-1	-1	0.9272727272727272
288	-1	-1	0.987012987012987
289	-1	-1	0.9772727272727272
290	-1	-1	0.9855072463768115
291	-1	-1	0.8347826086956522
292	-1	-1	1.0
293	-1	-1	0.9787878787878789
294	-1	-1	0.9393939393939393
295	-1	-1	0.9787878787878789
296	-1	-1	1.0
297	-1	-1	0.9935064935064934
298	-1	-1	0.9448051948051948
299	-1	-1	0.9935064935064934
300	-1	-1	1.0
301	-1	-1	0.9565217391304347
302	-1	-1	1.0
303	-1	-1	0.9090909090909091
304	-1	-1	0.993939393939394
305	-1	-1	1.0
306	-1	-1	0.9939393939393939
307	-1	-1	0.987012987012987
308	-1	-1	0.9837662337662337
309	-1	-1	0.9188311688311689
310	-1	-1	0.991304347826087
311	-1	-1	1.0
312	-1	-1	0.9757575757575757
313	-1	-1	0.9424242424242424
314	-1	-1	1.0
315	-1	-1	0.9848484848484849
316	-1	-1	0.9848484848484849
317	-1	-1	0.9837662337662337
318	-1	-1	0.9902597402597402
319	-1	-1	1.0
320	-1	-1	0.9884057971014494
321	-1	-1	0.9420289855072463
322	-1	-1	0.9757575757575757
323	-1	-1	0.9787878787878788
324	-1	-1	1.0
325	-1	-1	0.9666666666666667
326	-1	-1	0.9848484848484849
327	-1	-1	1.0
328	-1	-1	0.974025974025974
329	-1	-1	0.9675324675324676
330	-1	-1	0.9333333333333333
331	-1	-1	0.9484848484848485
332	-1	-1	1.0
333	-1	-1	0.9727272727272727
334	-1	-1	0.9818181818181818
335	-1	-1	0.9484848484848485
336	-1	-1	0.9515151515151515
337	-1	-1	0.9935064935064936
338	-1	-1	0.8863636363636364
339	-1	-1	0.9967532467532468
340	-1	-1	0.872463768115942
341	-1	-1	0.982608695652174
342	-1	-1	0.9878787878787878
343	-1	-1	0.9545454545454546
344	-1	-1	0.9818181818181818
345	-1	-1	0.9878787878787879
346	-1	-1	0.9484848484848485
347	-1	-1	0.948051948051948
348	-1	-1	0.8896103896103896
349	-1	-1	0.9545454545454546
350	-1	-1	0.9420289855072463
351	-1	-1	0.9848484848484849
352	-1	-1	0.9942028985507247
353	-1	-1	0.9939393939393939
354	-1	-1	0.9939393939393939
355	-1	-1	0.9757575757575757
356	-1	-1	0.9727272727272727
