	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	1.0
1	-1	-1	0.8811594202898552
2	-1	-1	0.9515151515151515
3	-1	-1	0.9515151515151515
4	-1	-1	0.9545454545454545
5	-1	-1	0.9757575757575757
6	-1	-1	1.0
7	-1	-1	0.9575757575757575
8	-1	-1	0.961038961038961
9	-1	-1	0.987012987012987
10	-1	-1	0.9855072463768116
11	-1	-1	0.9884057971014493
12	-1	-1	0.9545454545454545
13	-1	-1	0.993939393939394
14	-1	-1	0.9727272727272727
15	-1	-1	0.9939393939393939
16	-1	-1	0.9935064935064934
17	-1	-1	0.9909090909090909
18	-1	-1	0.9967532467532468
19	-1	-1	0.9772727272727273
20	-1	-1	0.936231884057971
21	-1	-1	0.9333333333333333
22	-1	-1	0.9787878787878788
23	-1	-1	0.9787878787878788
24	-1	-1	1.0
25	-1	-1	0.9848484848484849
26	-1	-1	0.990909090909091
27	-1	-1	0.9642857142857143
28	-1	-1	0.9935064935064936
29	-1	-1	1.0
30	-1	-1	0.9768115942028985
31	-1	-1	0.9826086956521739
32	-1	-1	0.9575757575757575
33	-1	-1	0.9818181818181818
34	-1	-1	0.9636363636363636
35	-1	-1	1.0
36	-1	-1	0.9939393939393939
37	-1	-1	0.9967532467532468
38	-1	-1	0.9642857142857142
39	-1	-1	0.9837662337662337
40	-1	-1	0.991304347826087
41	-1	-1	0.9939393939393939
42	-1	-1	0.9606060606060606
43	-1	-1	0.9768115942028985
44	-1	-1	0.990909090909091
45	-1	-1	0.9878787878787878
46	-1	-1	0.9787878787878788
47	-1	-1	0.9837662337662338
48	-1	-1	0.9837662337662336
49	-1	-1	0.9350649350649352
50	-1	-1	0.9971014492753624
51	-1	-1	0.9971014492753624
52	-1	-1	0.990909090909091
53	-1	-1	0.9242424242424242
54	-1	-1	0.993939393939394
55	-1	-1	1.0
56	-1	-1	0.9878787878787879
57	-1	-1	0.9902597402597403
58	-1	-1	1.0
59	-1	-1	0.9448051948051948
60	-1	-1	0.991304347826087
61	-1	-1	0.990909090909091
62	-1	-1	0.9739130434782609
63	-1	-1	0.9696969696969697
