	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	1.0
1	-1	-1	0.9897959183673469
2	-1	-1	0.9761904761904763
3	-1	-1	0.9693877551020409
4	-1	-1	1.0
5	-1	-1	1.0
6	-1	-1	0.9829931972789115
7	-1	-1	0.9829931972789115
8	-1	-1	1.0
9	-1	-1	1.0
10	-1	-1	0.9829931972789115
11	-1	-1	0.9727891156462585
12	-1	-1	0.9931972789115646
13	-1	-1	1.0
14	-1	-1	0.9693877551020409
15	-1	-1	0.9523809523809523
16	-1	-1	0.9863945578231292
17	-1	-1	1.0
18	-1	-1	0.9706959706959707
19	-1	-1	1.0
20	-1	-1	1.0
21	-1	-1	0.9931972789115646
22	-1	-1	0.9931972789115646
23	-1	-1	0.9829931972789115
24	-1	-1	0.9829931972789115
25	-1	-1	0.9829931972789115
26	-1	-1	0.9829931972789115
27	-1	-1	0.9897959183673469
28	-1	-1	1.0
29	-1	-1	0.9625850340136054
30	-1	-1	0.9931972789115646
31	-1	-1	1.0
32	-1	-1	0.9761904761904762
33	-1	-1	0.9693877551020409
34	-1	-1	1.0
35	-1	-1	0.9761904761904762
36	-1	-1	0.9863945578231292
37	-1	-1	0.9931972789115646
38	-1	-1	0.9829931972789115
39	-1	-1	0.9706959706959707
40	-1	-1	0.9965986394557823
41	-1	-1	0.989795918367347
42	-1	-1	0.9659863945578231
43	-1	-1	0.9387755102040817
44	-1	-1	0.9965986394557823
45	-1	-1	1.0
46	-1	-1	0.9829931972789115
47	-1	-1	0.989795918367347
48	-1	-1	1.0
49	-1	-1	0.9597069597069597
50	-1	-1	0.9897959183673469
51	-1	-1	1.0
52	-1	-1	0.9965986394557823
53	-1	-1	1.0
54	-1	-1	1.0
55	-1	-1	0.9897959183673469
56	-1	-1	0.9897959183673469
57	-1	-1	0.9863945578231292
58	-1	-1	1.0
59	-1	-1	0.9743589743589743
60	-1	-1	0.9965986394557823
61	-1	-1	0.9965986394557823
62	-1	-1	1.0
63	-1	-1	0.9897959183673469
64	-1	-1	0.989795918367347
65	-1	-1	1.0
66	-1	-1	0.9931972789115646
67	-1	-1	0.9597069597069597
68	-1	-1	1.0
69	-1	-1	1.0
70	-1	-1	1.0
71	-1	-1	1.0
72	-1	-1	1.0
73	-1	-1	0.9931972789115646
74	-1	-1	1.0
75	-1	-1	1.0
76	-1	-1	0.9965986394557823
77	-1	-1	0.9829931972789115
78	-1	-1	0.9853479853479853
79	-1	-1	0.9965986394557823
