	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	1.0
1	-1	-1	0.9591836734693877
2	-1	-1	0.9897959183673469
3	-1	-1	1.0
4	-1	-1	0.979591836734694
5	-1	-1	0.9591836734693877
6	-1	-1	0.9761904761904762
7	-1	-1	0.9897959183673469
8	-1	-1	0.9965986394557823
9	-1	-1	1.0
10	-1	-1	0.9795918367346939
11	-1	-1	1.0
12	-1	-1	0.9897959183673469
13	-1	-1	0.9761904761904762
14	-1	-1	1.0
15	-1	-1	0.9863945578231292
16	-1	-1	0.935374149659864
17	-1	-1	0.9727891156462585
18	-1	-1	0.9560439560439561
19	-1	-1	0.9693877551020409
20	-1	-1	0.9659863945578231
21	-1	-1	0.9557823129251701
22	-1	-1	0.9829931972789115
23	-1	-1	0.979591836734694
24	-1	-1	0.9863945578231292
25	-1	-1	1.0
26	-1	-1	0.9829931972789115
27	-1	-1	0.9625850340136054
28	-1	-1	0.9829931972789115
29	-1	-1	0.9706959706959707
30	-1	-1	0.9591836734693877
31	-1	-1	0.989795918367347
32	-1	-1	0.9727891156462585
33	-1	-1	0.9727891156462586
34	-1	-1	0.935374149659864
35	-1	-1	0.9829931972789117
36	-1	-1	0.9795918367346939
37	-1	-1	0.979591836734694
38	-1	-1	0.9863945578231292
39	-1	-1	0.9706959706959707
40	-1	-1	1.0
41	-1	-1	0.9625850340136055
42	-1	-1	0.9863945578231293
43	-1	-1	0.9455782312925171
44	-1	-1	0.9489795918367347
45	-1	-1	1.0
46	-1	-1	0.9455782312925171
47	-1	-1	0.9965986394557823
48	-1	-1	1.0
49	-1	-1	1.0
50	-1	-1	1.0
51	-1	-1	0.9557823129251701
52	-1	-1	0.9931972789115646
53	-1	-1	0.9829931972789115
54	-1	-1	1.0
55	-1	-1	0.9625850340136055
56	-1	-1	1.0
57	-1	-1	0.9897959183673469
58	-1	-1	0.9591836734693877
59	-1	-1	0.9890109890109889
60	-1	-1	1.0
61	-1	-1	1.0
62	-1	-1	0.9897959183673469
63	-1	-1	0.9795918367346939
64	-1	-1	0.9761904761904762
65	-1	-1	0.9387755102040816
66	-1	-1	0.9795918367346939
67	-1	-1	0.9693877551020408
68	-1	-1	0.9523809523809523
69	-1	-1	0.9853479853479854
70	-1	-1	0.9693877551020408
71	-1	-1	1.0
72	-1	-1	1.0
73	-1	-1	0.989795918367347
74	-1	-1	0.989795918367347
75	-1	-1	0.9523809523809524
76	-1	-1	0.9659863945578231
77	-1	-1	1.0
78	-1	-1	0.9591836734693877
79	-1	-1	0.9670329670329669
80	-1	-1	1.0
81	-1	-1	0.9625850340136055
82	-1	-1	0.9659863945578231
83	-1	-1	1.0
84	-1	-1	0.9795918367346939
85	-1	-1	0.9795918367346939
86	-1	-1	0.9931972789115646
87	-1	-1	0.9863945578231292
88	-1	-1	0.9795918367346939
89	-1	-1	1.0
90	-1	-1	0.9863945578231293
91	-1	-1	1.0
92	-1	-1	1.0
93	-1	-1	0.9931972789115646
94	-1	-1	0.9863945578231292
95	-1	-1	0.9727891156462586
96	-1	-1	0.9965986394557823
97	-1	-1	0.9489795918367347
98	-1	-1	0.9965986394557823
99	-1	-1	0.9853479853479854
100	-1	-1	1.0
101	-1	-1	0.9625850340136054
102	-1	-1	0.9659863945578231
103	-1	-1	0.9965986394557823
104	-1	-1	0.9489795918367347
105	-1	-1	0.9795918367346939
106	-1	-1	0.9557823129251701
107	-1	-1	0.9659863945578231
108	-1	-1	0.9489795918367347
109	-1	-1	0.9963369963369962
110	-1	-1	0.9625850340136055
111	-1	-1	0.9863945578231292
112	-1	-1	0.9625850340136055
113	-1	-1	0.9727891156462586
114	-1	-1	0.9897959183673469
115	-1	-1	0.9965986394557823
116	-1	-1	1.0
117	-1	-1	1.0
118	-1	-1	0.9591836734693877
119	-1	-1	1.0
120	-1	-1	0.9489795918367347
121	-1	-1	0.9897959183673469
122	-1	-1	0.9897959183673469
123	-1	-1	1.0
124	-1	-1	1.0
125	-1	-1	0.9863945578231292
126	-1	-1	0.9863945578231292
127	-1	-1	0.9727891156462585
128	-1	-1	0.9523809523809524
129	-1	-1	1.0
130	-1	-1	0.9761904761904762
131	-1	-1	0.9523809523809523
132	-1	-1	1.0
133	-1	-1	1.0
134	-1	-1	0.9761904761904763
135	-1	-1	0.9421768707482994
136	-1	-1	0.9727891156462585
137	-1	-1	0.9897959183673469
138	-1	-1	0.9633699633699634
139	-1	-1	1.0
140	-1	-1	0.9591836734693878
141	-1	-1	0.9931972789115646
142	-1	-1	0.9625850340136055
143	-1	-1	1.0
144	-1	-1	0.9965986394557823
145	-1	-1	0.9863945578231293
146	-1	-1	0.9761904761904762
147	-1	-1	1.0
148	-1	-1	0.9931972789115646
149	-1	-1	0.9230769230769231
150	-1	-1	1.0
151	-1	-1	0.9931972789115646
152	-1	-1	0.9795918367346939
153	-1	-1	0.9931972789115646
154	-1	-1	0.9897959183673469
155	-1	-1	0.9727891156462585
156	-1	-1	0.9659863945578231
157	-1	-1	1.0
158	-1	-1	0.9863945578231292
159	-1	-1	0.989010989010989
160	-1	-1	1.0
161	-1	-1	0.9965986394557824
162	-1	-1	1.0
163	-1	-1	0.9761904761904763
164	-1	-1	0.9897959183673469
165	-1	-1	0.9863945578231293
166	-1	-1	0.9829931972789115
167	-1	-1	0.9353741496598639
168	-1	-1	0.979591836734694
169	-1	-1	1.0
170	-1	-1	0.9897959183673469
171	-1	-1	0.9659863945578231
172	-1	-1	0.9489795918367347
173	-1	-1	1.0
174	-1	-1	0.9897959183673469
175	-1	-1	0.9693877551020409
176	-1	-1	0.9863945578231292
177	-1	-1	1.0
178	-1	-1	0.9625850340136054
179	-1	-1	0.9633699633699634
180	-1	-1	0.9251700680272108
181	-1	-1	0.9897959183673469
182	-1	-1	0.9965986394557823
183	-1	-1	0.9727891156462586
184	-1	-1	0.9931972789115646
185	-1	-1	1.0
186	-1	-1	0.95578231292517
187	-1	-1	0.9931972789115646
188	-1	-1	0.9693877551020409
189	-1	-1	0.9926739926739926
190	-1	-1	0.9421768707482993
191	-1	-1	1.0
192	-1	-1	0.9829931972789115
193	-1	-1	0.9965986394557823
194	-1	-1	0.9795918367346939
195	-1	-1	0.9931972789115646
196	-1	-1	0.9897959183673469
197	-1	-1	0.9659863945578231
198	-1	-1	0.9965986394557823
199	-1	-1	1.0
200	-1	-1	0.9421768707482993
201	-1	-1	0.935374149659864
202	-1	-1	0.9523809523809523
203	-1	-1	0.9931972789115646
204	-1	-1	0.9795918367346939
205	-1	-1	0.9965986394557823
206	-1	-1	0.9965986394557823
207	-1	-1	0.9795918367346939
208	-1	-1	0.9853479853479854
209	-1	-1	0.9897959183673469
210	-1	-1	1.0
211	-1	-1	0.9727891156462586
212	-1	-1	0.9931972789115646
213	-1	-1	0.9931972789115646
214	-1	-1	1.0
215	-1	-1	0.9863945578231292
216	-1	-1	0.9863945578231292
217	-1	-1	0.9727891156462586
218	-1	-1	0.9670329670329672
219	-1	-1	0.9863945578231292
220	-1	-1	1.0
221	-1	-1	0.9829931972789115
222	-1	-1	0.9727891156462585
223	-1	-1	0.95578231292517
224	-1	-1	0.9897959183673469
225	-1	-1	0.9931972789115646
226	-1	-1	0.989795918367347
227	-1	-1	0.9863945578231292
228	-1	-1	0.9727891156462585
229	-1	-1	1.0
230	-1	-1	1.0
231	-1	-1	0.9931972789115646
232	-1	-1	0.9523809523809523
233	-1	-1	0.9897959183673469
234	-1	-1	0.9693877551020408
235	-1	-1	0.9761904761904762
236	-1	-1	0.9829931972789115
237	-1	-1	0.9965986394557823
238	-1	-1	1.0
239	-1	-1	0.9963369963369962
240	-1	-1	0.9863945578231292
241	-1	-1	0.9965986394557823
242	-1	-1	0.9931972789115646
243	-1	-1	0.9625850340136054
244	-1	-1	0.9829931972789115
245	-1	-1	0.9931972789115646
246	-1	-1	1.0
247	-1	-1	0.9965986394557823
248	-1	-1	0.9829931972789115
249	-1	-1	1.0
250	-1	-1	0.9625850340136055
251	-1	-1	0.9795918367346939
252	-1	-1	1.0
253	-1	-1	0.9965986394557823
254	-1	-1	1.0
255	-1	-1	0.9659863945578232
