	Train_Accuracy	Test_Accuracy	AUC
0	-1	-1	0.949069416498994
1	-1	-1	0.9774899396378269
2	-1	-1	0.9651659959758551
3	-1	-1	0.9409438775510204
4	-1	-1	0.9738430583501007
5	-1	-1	0.9771683673469388
6	-1	-1	0.982882882882883
7	-1	-1	0.944015444015444
8	-1	-1	0.9743886743886744
9	-1	-1	0.9729591836734693
10	-1	-1	0.9341675050301812
11	-1	-1	0.9650402414486922
12	-1	-1	0.9649144869215293
13	-1	-1	0.9518360160965795
14	-1	-1	0.9480867346938776
15	-1	-1	0.9508928571428571
16	-1	-1	0.9900510204081632
17	-1	-1	0.9492921492921492
18	-1	-1	0.9418275418275418
19	-1	-1	0.9294723294723295
20	-1	-1	0.9569919517102616
21	-1	-1	0.9822686116700201
22	-1	-1	0.9515845070422535
23	-1	-1	0.9604591836734694
24	-1	-1	0.9623993963782695
25	-1	-1	0.9732142857142857
26	-1	-1	0.9616473616473616
27	-1	-1	0.945280612244898
28	-1	-1	0.9561132561132561
29	-1	-1	0.9453024453024452
30	-1	-1	0.9681841046277666
31	-1	-1	0.9777414486921528
32	-1	-1	0.9795020120724347
33	-1	-1	0.9634054325955734
34	-1	-1	0.9589285714285715
35	-1	-1	0.9441326530612245
36	-1	-1	0.9746173469387756
37	-1	-1	0.978893178893179
38	-1	-1	0.9857142857142858
39	-1	-1	0.9706563706563707
40	-1	-1	0.9387575452716298
41	-1	-1	0.9564889336016096
42	-1	-1	0.9739688128772636
43	-1	-1	0.9391581632653062
44	-1	-1	0.9874245472837022
45	-1	-1	0.9682397959183674
46	-1	-1	0.918018018018018
47	-1	-1	0.9596938775510204
48	-1	-1	0.9688545688545689
49	-1	-1	0.9823680823680824
50	-1	-1	0.9675553319919517
51	-1	-1	0.9613520408163265
52	-1	-1	0.9766096579476861
53	-1	-1	0.9368712273641852
54	-1	-1	0.9576207243460765
55	-1	-1	0.9552295918367347
56	-1	-1	0.957014157014157
57	-1	-1	0.950965250965251
58	-1	-1	0.9704081632653061
59	-1	-1	0.9724581724581726
60	-1	-1	0.9906941649899397
61	-1	-1	0.934796277665996
62	-1	-1	0.9512072434607646
63	-1	-1	0.9715794768611671
64	-1	-1	0.9525510204081633
65	-1	-1	0.950765306122449
66	-1	-1	0.9716859716859718
67	-1	-1	0.9341055341055342
68	-1	-1	0.971938775510204
69	-1	-1	0.978893178893179
70	-1	-1	0.971327967806841
71	-1	-1	0.994341046277666
72	-1	-1	0.9475603621730383
73	-1	-1	0.9636569416498993
74	-1	-1	0.9540816326530612
75	-1	-1	0.9863577863577864
76	-1	-1	0.9781887755102041
77	-1	-1	0.9678249678249679
78	-1	-1	0.9507078507078508
79	-1	-1	0.9520408163265306
80	-1	-1	0.9748490945674043
81	-1	-1	0.9634054325955734
82	-1	-1	0.9828973843058351
83	-1	-1	0.960513078470825
84	-1	-1	0.9500000000000001
85	-1	-1	0.9678249678249679
86	-1	-1	0.9688775510204082
87	-1	-1	0.9525096525096525
88	-1	-1	0.9703989703989704
89	-1	-1	0.9711734693877552
90	-1	-1	0.9630281690140845
91	-1	-1	0.9783702213279678
92	-1	-1	0.9631539235412476
93	-1	-1	0.9459183673469388
94	-1	-1	0.9752263581488934
95	-1	-1	0.9441326530612246
96	-1	-1	0.922704081632653
97	-1	-1	0.9661518661518662
98	-1	-1	0.9736164736164736
99	-1	-1	0.9687258687258687
100	-1	-1	0.9522132796780685
101	-1	-1	0.9878018108651911
102	-1	-1	0.9740945674044266
103	-1	-1	0.9549798792756539
104	-1	-1	0.9496173469387755
105	-1	-1	0.9709183673469388
106	-1	-1	0.966454081632653
107	-1	-1	0.958944658944659
108	-1	-1	0.9657657657657658
109	-1	-1	0.9447232947232947
110	-1	-1	0.9548469387755102
111	-1	-1	0.9613933601609658
112	-1	-1	0.9823943661971831
113	-1	-1	0.9513329979879276
114	-1	-1	0.9436619718309859
115	-1	-1	0.9616071428571429
116	-1	-1	0.9731016731016732
117	-1	-1	0.9809948979591837
118	-1	-1	0.9756756756756756
119	-1	-1	0.968983268983269
120	-1	-1	0.9805080482897384
121	-1	-1	0.9530935613682092
122	-1	-1	0.9668008048289739
123	-1	-1	0.931966800804829
124	-1	-1	0.9605867346938776
125	-1	-1	0.9790816326530613
126	-1	-1	0.9628826530612244
127	-1	-1	0.9527670527670528
128	-1	-1	0.9566280566280566
129	-1	-1	0.9644787644787646
130	-1	-1	0.954854124748491
131	-1	-1	0.9405612244897958
132	-1	-1	0.9231639839034206
133	-1	-1	0.9737173038229376
134	-1	-1	0.9629024144869216
135	-1	-1	0.9709183673469388
136	-1	-1	0.9707850707850709
137	-1	-1	0.9746173469387756
138	-1	-1	0.9797940797940797
139	-1	-1	0.9523809523809524
140	-1	-1	0.9422786720321931
141	-1	-1	0.9582494969818914
142	-1	-1	0.976861167002012
143	-1	-1	0.94341046277666
144	-1	-1	0.9538265306122449
145	-1	-1	0.9785714285714285
146	-1	-1	0.9503826530612245
147	-1	-1	0.9767052767052766
148	-1	-1	0.9644787644787645
149	-1	-1	0.9382239382239382
150	-1	-1	0.9554395337542496
151	-1	-1	0.9793589120932491
152	-1	-1	0.9707382224380767
153	-1	-1	0.943103448275862
154	-1	-1	0.967459932005828
155	-1	-1	0.9586335403726708
156	-1	-1	0.9755279503105589
157	-1	-1	0.9532919254658385
158	-1	-1	0.9628571428571429
159	-1	-1	0.9721739130434782
160	-1	-1	0.9443263353707149
161	-1	-1	0.9622641509433962
162	-1	-1	0.9742226946585172
163	-1	-1	0.952431570555408
164	-1	-1	0.9811320754716981
165	-1	-1	0.9642857142857142
166	-1	-1	0.9695238095238096
167	-1	-1	0.9657142857142857
168	-1	-1	0.9597278911564627
169	-1	-1	0.9642176870748299
170	-1	-1	0.9486921529175051
171	-1	-1	0.9621478873239437
172	-1	-1	0.9664235412474849
173	-1	-1	0.9378826530612245
174	-1	-1	0.9640970824949698
175	-1	-1	0.945280612244898
176	-1	-1	0.9595663265306124
177	-1	-1	0.9427284427284428
178	-1	-1	0.9341055341055342
179	-1	-1	0.9725868725868726
180	-1	-1	0.954476861167002
181	-1	-1	0.9854124748490946
182	-1	-1	0.9620221327967806
183	-1	-1	0.9653061224489796
184	-1	-1	0.9842806841046278
185	-1	-1	0.9643500643500643
186	-1	-1	0.939030612244898
187	-1	-1	0.9720663265306122
188	-1	-1	0.9680823680823681
189	-1	-1	0.9576576576576576
190	-1	-1	0.9439134808853119
191	-1	-1	0.97170523138833
192	-1	-1	0.9637826961770624
193	-1	-1	0.9730885311871227
194	-1	-1	0.9637755102040816
195	-1	-1	0.9733418367346939
196	-1	-1	0.9729591836734695
197	-1	-1	0.9758043758043757
198	-1	-1	0.9108108108108108
199	-1	-1	0.9646074646074646
200	-1	-1	0.9392605633802817
201	-1	-1	0.9534708249496983
202	-1	-1	0.9403923541247484
203	-1	-1	0.9795918367346939
204	-1	-1	0.9816398390342053
205	-1	-1	0.970280612244898
206	-1	-1	0.938867438867439
207	-1	-1	0.954719387755102
208	-1	-1	0.9688545688545688
209	-1	-1	0.9703989703989704
210	-1	-1	0.8992706237424548
211	-1	-1	0.972459758551308
212	-1	-1	0.9713279678068412
213	-1	-1	0.9656690140845072
214	-1	-1	0.9693877551020409
215	-1	-1	0.9445153061224489
216	-1	-1	0.9767857142857143
217	-1	-1	0.9444015444015444
218	-1	-1	0.981081081081081
